Intake #,Full Addr,Damage,Notes,Reviewer,interactive map,http://calfire-forestry.maps.arcgis.com/apps/webappviewer/index.html?id=5306cc8cf38c4252830a38d467d33728&extent=-13547810.5486%2C4824920.1673%2C-13518764.4778%2C4841526.1117%2C102100,Street,City,State,Zipcode,temp,Intake #
4472,780 B LUTHER DR PARADISE CA 95969,,,,,,780 B LUTHER DR,PARADISE,,95969,780 B LUTHER DR PARADISE,4472
4473,1205 ALTA CEDAR LN #PARADISE CA 95969,,,,,,1205 ALTA CEDAR LN,#PARADISE,,95969,1205 ALTA CEDAR LN #PARADISE,4473
4474,937 DEERCTEEK LN PARADISE CA 95969,,,,,,937 DEERCTEEK LN,PARADISE,,95969,937 DEERCTEEK LN PARADISE,4474
4475,5250 COUNTRY CLUB DR PARADISE CA 95969,,,,,,5250 COUNTRY CLUB DR,PARADISE,,95969,5250 COUNTRY CLUB DR PARADISE,4475
4476,204 YANKEE VISTA DR OROVILLE CA 95965,,,,,,204 YANKEE VISTA DR,OROVILLE,,95965,204 YANKEE VISTA DR OROVILLE,4476
4477,14360  skwy #a14 Magalia CA 95954,,,,,,14360  skwy #a14,Magalia,,95954,14360  skwy #a14 Magalia,4477
4478,17 MEADOWLARK LN PARADISE CA 95969,,,,,,17 MEADOWLARK LN,PARADISE,,95969,17 MEADOWLARK LN PARADISE,4478
4479,1220 ELLIOTT RD #48 PARADISE CA Same,,,,,,1220 ELLIOTT RD #48,PARADIS,, Same,1220 ELLIOTT RD #48 PARADIS,4479
4480,699 PEARSON RD #C PARADISE CA 95969,,,,,,699 PEARSON RD #C,PARADISE,,95969,699 PEARSON RD #C PARADISE,4480
4481,701 CAMILLA DR PARADISE CA 95969,,,,,,701 CAMILLA DR,PARADISE,,95969,701 CAMILLA DR PARADISE,4481
4482,6217PINECREST DR PARADISE CA 95969,,,,,,6217PINECREST DR,PARADISE,,95969,6217PINECREST DR PARADISE,4482
4483,6911 CLARK RD PARADISE CA 95969,,,,,,6911 CLARK RD,PARADISE,,95969,6911 CLARK RD PARADISE,4483
4484,1350 pearson rd Paradise CA 95969,,,,,,1350 pearson rd,Paradise,,95969,1350 pearson rd Paradise,4484
4485,6304 DIAMOND AVE PARADISE CA 95969,,,,,,6304 DIAMOND AVE,PARADISE,,95969,6304 DIAMOND AVE PARADISE,4485
4486,6389 CUMBERLAND RD MAGALIA CA 95954,,,,,,6389 CUMBERLAND RD,MAGALIA,,95954,6389 CUMBERLAND RD MAGALIA,4486
4487,935 WAGGONER RD PARADISE CA 95969,,,,,,935 WAGGONER RD,PARADISE,,95969,935 WAGGONER RD PARADISE,4487
4488,1363 BRILL RD PARADISE CA 95969,,,,,,1363 BRILL RD,PARADISE,,95969,1363 BRILL RD PARADISE,4488
4489,3606A CONNIE CIR PARADISE CA 95969,,,,,,3606A CONNIE CIR,PARADISE,,95969,3606A CONNIE CIR PARADISE,4489
4490,5550 ERIN WAY PARADISE CA 95969,,,,,,5550 ERIN WAY,PARADISE,,95969,5550 ERIN WAY PARADISE,4490
4491,14360  skwy #a14 Magalia CA 95954,,,,,,14360  skwy #a14,Magalia,,95954,14360  skwy #a14 Magalia,4491
4492,6165 BURKE LN PARADISE CA 95969,,,,,,6165 BURKE LN,PARADISE,,95969,6165 BURKE LN PARADISE,4492
4493,1947 HONEY RUN RD CHICO CA 95928,,,,,,1947 HONEY RUN RD,CHICO,,95928,1947 HONEY RUN RD CHICO,4493
4494,3290 NEAL RD PARADISE CA 95969,,,,,,3290 NEAL RD,PARADISE,,95969,3290 NEAL RD PARADISE,4494
4495,14360  skwy #a14 Magalia CA 95954,,,,,,14360  skwy #a14,Magalia,,95954,14360  skwy #a14 Magalia,4495
4496,6317 DELTA CT PARADISE PINES MAGALIA CA 95954,,,,,,6317 DELTA CT PARADISE PINES,MAGALIA,,95954,6317 DELTA CT PARADISE PINES MAGALIA,4496
4497,6484 LONE CEDAR LN PARADISE CA 95969,,,,,,6484 LONE CEDAR LN,PARADISE,,95969,6484 LONE CEDAR LN PARADISE,4497
4498,1040 buschmann rd  #90 Paradise CA 95969,,,,,,1040 buschmann rd  #90,Paradise,,95969,1040 buschmann rd  #90 Paradise,4498
4499,15159 JACK PINE WAY #Magalia MAGALIA CA 95954,,,,,,15159 JACK PINE WAY #Magalia,MAGALIA,,95954,15159 JACK PINE WAY #Magalia MAGALIA,4499
4500,5577 ALMOND ST #3 PARADISE CA 95969,,,,,,5577 ALMOND ST #3,PARADISE,,95969,5577 ALMOND ST #3 PARADISE,4500
4501,5579 LINRICH LN #A PARADISE CA 95969,,,,,,5579 LINRICH LN #A,PARADISE,,95969,5579 LINRICH LN #A PARADISE,4501
4502,14250 SKWY MAGALIA CA 95954,,,,,,14250 SKWY,MAGALIA,,95954,14250 SKWY MAGALIA,4502
4503,14766 GOLDCONE DR #14766 goldcone dr MAGALIA CA 95954,,,,,,14766 GOLDCONE DR #14766 goldcone dr,MAGALIA,,95954,14766 GOLDCONE DR #14766 goldcone dr MAGALIA,4503
4504,1318 DEODARA WAY PARADISE CA 95969,,,,,,1318 DEODARA WAY,PARADISE,,95969,1318 DEODARA WAY PARADISE,4504
4505,6184 PONDEROSA WAY MAGALIA CA 95954,,,,,,6184 PONDEROSA WAY,MAGALIA,,95954,6184 PONDEROSA WAY MAGALIA,4505
4506,6484 LONE CEDAR LN PARADISE CA 95969,,,,,,6484 LONE CEDAR LN,PARADISE,,95969,6484 LONE CEDAR LN PARADISE,4506
4507,6146 SAWMILL RD PARADISE CA 95969,,,,,,6146 SAWMILL RD,PARADISE,,95969,6146 SAWMILL RD PARADISE,4507
4508,840 CAMELLIA DR PARADISE CA 95969,,,,,,840 CAMELLIA DR,PARADISE,,95969,840 CAMELLIA DR PARADISE,4508
4509,13563 W PARK DR MAGALIA CA 95954,,,,,,13563 W PARK DR,MAGALIA,,95954,13563 W PARK DR MAGALIA,4509
4510,5645 Clark Rd Paradise CA 95969,,,,,,5645 Clark Rd,Paradise,,95969,5645 Clark Rd Paradise,4510
4511,5635 GRAMERCY PL PARADISE CA 95969-5255,,,,,,5635 GRAMERCY PL PARADISE CA,9,,-5255,5635 GRAMERCY PL PARADISE CA 9,4511
4512,13460 skwy #A18 Magalia CA 95954,,,,,,13460 skwy #A18,Magalia,,95954,13460 skwy #A18 Magalia,4512
4513,1821 DRAYER DR PARADISE CA 95969,,,,,,1821 DRAYER DR,PARADISE,,95969,1821 DRAYER DR PARADISE,4513
4514,8866 SKWY PARADISE CA 95969,,,,,,8866 SKWY,PARADISE,,95969,8866 SKWY PARADISE,4514
4515,5582 FOLAND RD PARADISE CA 95969,,,,,,5582 FOLAND RD,PARADISE,,95969,5582 FOLAND RD PARADISE,4515
4516,5641 CHERRY LN PARADISE CA 95969,,,,,,5641 CHERRY LN,PARADISE,,95969,5641 CHERRY LN PARADISE,4516
4517,13932 CARVER DR MAGALIA CA 95954,,,,,,13932 CARVER DR,MAGALIA,,95954,13932 CARVER DR MAGALIA,4517
4518,14823 Glenwood dr Magalia CA 95969,,,,,,14823 Glenwood dr,Magalia,,95969,14823 Glenwood dr Magalia,4518
4519,1342 BENNETT RD PARADISE CA 95969,,,,,,1342 BENNETT RD,PARADISE,,95969,1342 BENNETT RD PARADISE,4519
4520,PO BOX 851 Magalia CA 95954,,,,,,PO BOX 851,Magalia,,95954,PO BOX 851 Magalia,4520
4521,1710 Bambi LN Paradise CA 95969,,,,,,1710 Bambi LN,Paradise,,95969,1710 Bambi LN Paradise,4521
4522,555 VALSTREAM DR PARADISE CA 95969,,,,,,555 VALSTREAM DR,PARADISE,,95969,555 VALSTREAM DR PARADISE,4522
4523,7055 CLARK RD PARADISE CA 95969,,,,,,7055 CLARK RD,PARADISE,,95969,7055 CLARK RD PARADISE,4523
4524,495 Conklin ln Paradise CA 95969,,,,,,495 Conklin ln,Paradise,,95969,495 Conklin ln Paradise,4524
4525,6180 MAINORD LN PARADISE CA 95969,,,,,,6180 MAINORD LN,PARADISE,,95969,6180 MAINORD LN PARADISE,4525
4526,"P. O. Box 851, 95954 Magalia CA 95954",,,,,,"P. O. Box 851, 95954",Magalia,,95954,"P. O. Box 851, 95954 Magalia",4526
4527,"P. O. Box 851, 95954 Magalia CA 95954",,,,,,"P. O. Box 851, 95954",Magalia,,95954,"P. O. Box 851, 95954 Magalia",4527
4528,6366 OAK WAY PARADISE CA 95926,,,,,,6366 OAK WAY,PARADISE,,95926,6366 OAK WAY PARADISE,4528
4529,14603 LAFAYETTE CIR #14603 Lafayette circle MAGALIA CA 95954,,,,,,14603 LAFAYETTE CIR #14603 Lafayette circle,MAGALIA,,95954,14603 LAFAYETTE CIR #14603 Lafayette circle MAGALIA,4529
4530,1710 BAMBI LN #PARADISE CA 95969,,,,,,1710 BAMBI LN,#PARADISE,,95969,1710 BAMBI LN #PARADISE,4530
4531,6167 LEICESTER DR MAGALIA CA 95954,,,,,,6167 LEICESTER DR,MAGALIA,,95954,6167 LEICESTER DR MAGALIA,4531
4532,9148 SKWY MAGALIA CA 95954,,,,,,9148 SKWY,MAGALIA,,95954,9148 SKWY MAGALIA,4532
4533,6132 OLIVER RD PARADISE CA 95969,,,,,,6132 OLIVER RD,PARADISE,,95969,6132 OLIVER RD PARADISE,4533
4534,1080 BUSCHMANN RD #18 PARADISE CA 95969,,,,,,1080 BUSCHMANN RD #18,PARADISE,,95969,1080 BUSCHMANN RD #18 PARADISE,4534
4535,1421 WEST DOTTIE LN PARADISE CA 95969,,,,,,1421 WEST DOTTIE LN,PARADISE,,95969,1421 WEST DOTTIE LN PARADISE,4535
4536,6115 LAUREL DR #6115 Laurel Dr PARADISE CA 95969,,,,,,6115 LAUREL DR #6115 Laurel Dr,PARADISE,,95969,6115 LAUREL DR #6115 Laurel Dr PARADISE,4536
4537,5240 ROSEHILL RD PARADISE CA 95969,,,,,,5240 ROSEHILL RD,PARADISE,,95969,5240 ROSEHILL RD PARADISE,4537
4538,5552 CLARK RD PARADISE CA 95969,,,,,,5552 CLARK RD,PARADISE,,95969,5552 CLARK RD PARADISE,4538
4539,13989 CRESTON RD MAGALIA CA 95954,,,,,,13989 CRESTON RD,MAGALIA,,95954,13989 CRESTON RD MAGALIA,4539
4540,1309 SEQUOIA CT PARADISE CA 95969,,,,,,1309 SEQUOIA CT,PARADISE,,95969,1309 SEQUOIA CT PARADISE,4540
4541,13981 CASCADE DR MAGALIA CA 95954,,,,,,13981 CASCADE DR,MAGALIA,,95954,13981 CASCADE DR MAGALIA,4541
4542,14436 CARNEGIE RD MAGALIA CA 95954,,,,,,14436 CARNEGIE RD,MAGALIA,,95954,14436 CARNEGIE RD MAGALIA,4542
4543,656 WAGSTAFF RD PARADISE CA 95969,,,,,,656 WAGSTAFF RD,PARADISE,,95969,656 WAGSTAFF RD PARADISE,4543
4544,6433 BEECHWOOD DR PARADISE CA 95969,,,,,,6433 BEECHWOOD DR,PARADISE,,95969,6433 BEECHWOOD DR PARADISE,4544
4545,13691 ANDOVER DR MAGALIA CA 95954,,,,,,13691 ANDOVER DR,MAGALIA,,95954,13691 ANDOVER DR MAGALIA,4545
4546,1563 sawpeck way #B Paradise CA 95969,,,,,,1563 sawpeck way #B,Paradise,,95969,1563 sawpeck way #B Paradise,4546
4547,6342 HARVEY RD PARADISE CA 95969,,,,,,6342 HARVEY RD,PARADISE,,95969,6342 HARVEY RD PARADISE,4547
4548,5427 EDGEWOOD LN PARADISE CA 95959,,,,,,5427 EDGEWOOD LN,PARADISE,,95959,5427 EDGEWOOD LN PARADISE,4548
4549,5493 FOSTER RD PARADISE CA 95969,,,,,,5493 FOSTER RD,PARADISE,,95969,5493 FOSTER RD PARADISE,4549
4550,5528 S LIBBY RD PARADISE CA 95969,,,,,,5528 S LIBBY RD,PARADISE,,95969,5528 S LIBBY RD PARADISE,4550
4551,4943 RICH BAR RD BUTTE CREEK CANYON CA 95928,,,,,,4943 RICH BAR RD BUTTE CREEK,CANYON,,95928,4943 RICH BAR RD BUTTE CREEK CANYON,4551
4552,6580 BUENA VISTA DR MAGALIA CA 95954,,,,,,6580 BUENA VISTA DR,MAGALIA,,95954,6580 BUENA VISTA DR MAGALIA,4552
4553,4318 big bend Rd #31 Oroville CA 95965,,,,,,4318 big bend Rd #31,Oroville,,95965,4318 big bend Rd #31 Oroville,4553
4554,14089 TEMPLE CIR MAGALIA CA 95954,,,,,,14089 TEMPLE CIR,MAGALIA,,95954,14089 TEMPLE CIR MAGALIA,4554
4555,1693 NUNNELEY RD PARADISE CA 95969,,,,,,1693 NUNNELEY RD,PARADISE,,95969,1693 NUNNELEY RD PARADISE,4555
4556,13932 CARVER DR MAGALIA CA 95954,,,,,,13932 CARVER DR,MAGALIA,,95954,13932 CARVER DR MAGALIA,4556
4557,6235 Graham Rd Paradise CA 95969,,,,,,6235 Graham Rd,Paradise,,95969,6235 Graham Rd Paradise,4557
4558,550 CASA DR PARADISE CA 95969,,,,,,550 CASA DR,PARADISE,,95969,550 CASA DR PARADISE,4558
4559,13988 POTOMAC DR MAGALIA CA 95954,,,,,,13988 POTOMAC DR,MAGALIA,,95954,13988 POTOMAC DR MAGALIA,4559
4560,14361 VINE ST #B MAGALIA CA 95954,,,,,,14361 VINE ST #B,MAGALIA,,95954,14361 VINE ST #B MAGALIA,4560
4561,1219 LOVELY LN PARADISE CA 95969,,,,,,1219 LOVELY LN,PARADISE,,95969,1219 LOVELY LN PARADISE,4561
4562,1186 BILLE RD PARADISE CA 95969,,,,,,1186 BILLE RD,PARADISE,,95969,1186 BILLE RD PARADISE,4562
4563,1186 BILLE RD PARADISE CA 95969,,,,,,1186 BILLE RD,PARADISE,,95969,1186 BILLE RD PARADISE,4563
4564,1186 BILLE RD PARADISE CA 95969,,,,,,1186 BILLE RD,PARADISE,,95969,1186 BILLE RD PARADISE,4564
4565,1186 BILLE RD PARADISE CA 95969,,,,,,1186 BILLE RD,PARADISE,,95969,1186 BILLE RD PARADISE,4565
4566,1186 BILLE RD PARADISE CA 95969,,,,,,1186 BILLE RD,PARADISE,,95969,1186 BILLE RD PARADISE,4566
4567,6264 GRAHAM RD PARADISE CA 95969,,,,,,6264 GRAHAM RD,PARADISE,,95969,6264 GRAHAM RD PARADISE,4567
4568,13524 WICHITA DR MAGALIA CA 95954,,,,,,13524 WICHITA DR,MAGALIA,,95954,13524 WICHITA DR MAGALIA,4568
4569,5723 SHADY LN PARADISE CA 95969,,,,,,5723 SHADY LN,PARADISE,,95969,5723 SHADY LN PARADISE,4569
4570,14569 ASHEVILLE DR MAGALIA CA 95954,,,,,,14569 ASHEVILLE DR,MAGALIA,,95954,14569 ASHEVILLE DR MAGALIA,4570
4571,6656 pentz Rd #j Paradise CA 95969,,,,,,6656 pentz Rd #j,Paradise,,95969,6656 pentz Rd #j Paradise,4571
4572,116 EAGLE NEST DR CHICO CA 95928,,,,,,116 EAGLE NEST DR,CHICO,,95928,116 EAGLE NEST DR CHICO,4572
4573,13882 ANDOVER DR MAGALIA CA 95954,,,,,,13882 ANDOVER DR,MAGALIA,,95954,13882 ANDOVER DR MAGALIA,4573
4574,5253 ROSEHILL RD PARADISE CA 95969,,,,,,5253 ROSEHILL RD,PARADISE,,95969,5253 ROSEHILL RD PARADISE,4574
4575,11194 DEZ CT OROVILLE CA 95965,,,,,,11194 DEZ CT,OROVILLE,,95965,11194 DEZ CT OROVILLE,4575
4576,1340 BILLE RD #63 PARADISE CA 95969,,,,,,1340 BILLE RD #63,PARADISE,,95969,1340 BILLE RD #63 PARADISE,4576
4577,6232 PENSE RD PARADISE CA 95969,,,,,,6232 PENSE RD,PARADISE,,95969,6232 PENSE RD PARADISE,4577
4578,6381 FOREST LN PARADISE CA 95969,,,,,,6381 FOREST LN,PARADISE,,95969,6381 FOREST LN PARADISE,4578
4579,13491 achilles ct Magalia CA 95954,,,,,,13491 achilles ct,Magalia,,95954,13491 achilles ct Magalia,4579
4580,2717 DURHAM PENTZ RD BUTTE VALLEY CA 95965,,,,,,2717 DURHAM PENTZ RD BUTTE,VALLEY,,95965,2717 DURHAM PENTZ RD BUTTE VALLEY,4580
4581,729 WINDING WAY PARADISE CA 95969,,,,,,729 WINDING WAY,PARADISE,,95969,729 WINDING WAY PARADISE,4581
4582,499 VALLEY VIEW DR PARADISE CA 95969,,,,,,499 VALLEY VIEW DR,PARADISE,,95969,499 VALLEY VIEW DR PARADISE,4582
4583,1376 EMERALD LN PARADISE CA 95969,,,,,,1376 EMERALD LN,PARADISE,,95969,1376 EMERALD LN PARADISE,4583
4584,6109 Bowman dr Paradise CA 95969,,,,,,6109 Bowman dr,Paradise,,95969,6109 Bowman dr Paradise,4584
4585,1746 arany ct Paradise CA 95969,,,,,,1746 arany ct,Paradise,,95969,1746 arany ct Paradise,4585
4586,7726 SKWY PARADISE CA 95969,,,,,,7726 SKWY,PARADISE,,95969,7726 SKWY PARADISE,4586
4587,13538 SOUTH PARK DR MAGALIA CA 95954,,,,,,13538 SOUTH PARK DR,MAGALIA,,95954,13538 SOUTH PARK DR MAGALIA,4587
4588,1060 BUSCHMANN RD #46 PARADISE CA 95969,,,,,,1060 BUSCHMANN RD #46,PARADISE,,95969,1060 BUSCHMANN RD #46 PARADISE,4588
4589,13616 NIMSHEW RD MAGALIA CA 95954,,,,,,13616 NIMSHEW RD,MAGALIA,,95954,13616 NIMSHEW RD MAGALIA,4589
4590,5625 LITTLE GRAND CANYON DR PARADISE CA 95969,,,,,,5625 LITTLE GRAND CANYON DR,PARADISE,,95969,5625 LITTLE GRAND CANYON DR PARADISE,4590
4591,1712 ELLIS DR 1712 ELLIS DR CA 95969,,,,,,1712 ELLIS DR 1712 ELLIS,DR,,95969,1712 ELLIS DR 1712 ELLIS DR,4591
4592,322 roe rd Paradise CA 95969,,,,,,322 roe rd,Paradise,,95969,322 roe rd Paradise,4592
4593,13838 FERGUSON DR MAGALIA CA 95954,,,,,,13838 FERGUSON DR,MAGALIA,,95954,13838 FERGUSON DR MAGALIA,4593
4594,5510 CLARK RD #27 PARADISE CA 95967,,,,,,5510 CLARK RD #27,PARADISE,,95967,5510 CLARK RD #27 PARADISE,4594
4595,1241 wagstaff rd Paradise CA 95969,,,,,,1241 wagstaff rd,Paradise,,95969,1241 wagstaff rd Paradise,4595
4596,6069 GUILFORD CIR MAGALIA CA 95954,,,,,,6069 GUILFORD CIR,MAGALIA,,95954,6069 GUILFORD CIR MAGALIA,4596
4597,891 Waggoner rd Paradise CA 95969,,,,,,891 Waggoner rd,Paradise,,95969,891 Waggoner rd Paradise,4597
4598,1146 ELLIOT RD #20 PARADISE CA 95969,,,,,,1146 ELLIOT RD #20,PARADISE,,95969,1146 ELLIOT RD #20 PARADISE,4598
4599,13890 HOOD CT MAGALIA CA 95954,,,,,,13890 HOOD CT,MAGALIA,,95954,13890 HOOD CT MAGALIA,4599
4600,5050 Edgewood ln Paradise CA 95969,,,,,,5050 Edgewood ln,Paradise,,95969,5050 Edgewood ln Paradise,4600
4601,9654 Berkshire Rd Patadise CA 95969,,,,,,9654 Berkshire Rd,Patadise,,95969,9654 Berkshire Rd Patadise,4601
4602,1797 STEARNS RD PARADISE CA 95969,,,,,,1797 STEARNS RD,PARADISE,,95969,1797 STEARNS RD PARADISE,4602
4603,5895 PENTZ RD PARADISE CA 95969,,,,,,5895 PENTZ RD,PARADISE,,95969,5895 PENTZ RD PARADISE,4603
4604,4324 BIG BEND RD oroville CA 95965,,,,,,4324 BIG BEND RD,oroville,,95965,4324 BIG BEND RD oroville,4604
4605,4318 BIG BEND RD #11 OROVILLE CA 95965,,,,,,4318 BIG BEND RD #11,OROVILLE,,95965,4318 BIG BEND RD #11 OROVILLE,4605
4606,1549 KAY CT PARADISE CA 9&AMP;969,,,,,,1549 KAY CT PARADISE CA,,,P;969,1549 KAY CT PARADISE CA ,4606
4607,8720 SKWY PARADISE CA 95969,,,,,,8720 SKWY,PARADISE,,95969,8720 SKWY PARADISE,4607
4608,20270 SIMPSON RD CORNING CA 96021,,,,,,20270 SIMPSON RD,CORNING,,96021,20270 SIMPSON RD CORNING,4608
4609,1785 DRENDEL CIR PARADISES CA 95969,,,,,,1785 DRENDEL CIR,PARADISES,,95969,1785 DRENDEL CIR PARADISES,4609
4610,5895 PENTZ RD PARADISE CA 95969,,,,,,5895 PENTZ RD,PARADISE,,95969,5895 PENTZ RD PARADISE,4610
4611,6304 PONDEROSA WAY MAGALIA CA 95954,,,,,,6304 PONDEROSA WAY,MAGALIA,,95954,6304 PONDEROSA WAY MAGALIA,4611
4612,1372 EMERALD LN PARADISE CA 95969,,,,,,1372 EMERALD LN,PARADISE,,95969,1372 EMERALD LN PARADISE,4612
4613,1600 TIMBER WALK WAY PARADISE CA 95969,,,,,,1600 TIMBER WALK WAY,PARADISE,,95969,1600 TIMBER WALK WAY PARADISE,4613
4614,1354 ELLIOTT RD #28 PARADISE CA 95969,,,,,,1354 ELLIOTT RD #28,PARADISE,,95969,1354 ELLIOTT RD #28 PARADISE,4614
4615,1187 wagstaff rd Paradise CA 95969,,,,,,1187 wagstaff rd,Paradise,,95969,1187 wagstaff rd Paradise,4615
4616,4994 MALIBU DR PARADISE CA 95969,,,,,,4994 MALIBU DR,PARADISE,,95969,4994 MALIBU DR PARADISE,4616
4617,6451 RANGER CT MAGALIA CA 95954,,,,,,6451 RANGER CT,MAGALIA,,95954,6451 RANGER CT MAGALIA,4617
4618,6216 Colter ct Magalia CA 95954,,,,,,6216 Colter ct,Magalia,,95954,6216 Colter ct Magalia,4618
4619,14116 WINGATE CIR MAGALIA CA 95954,,,,,,14116 WINGATE CIR,MAGALIA,,95954,14116 WINGATE CIR MAGALIA,4619
4620,5367 Edgewood Ln Paradise CA 95969,,,,,,5367 Edgewood Ln,Paradise,,95969,5367 Edgewood Ln Paradise,4620
4621,13984 CASCADE DR MAGALIA CA 95954,,,,,,13984 CASCADE DR,MAGALIA,,95954,13984 CASCADE DR MAGALIA,4621
4622,2260 STEARNS RD PARADISE CA 95969,,,,,,2260 STEARNS RD,PARADISE,,95969,2260 STEARNS RD PARADISE,4622
4623,880 BUSCHMANN RD PARADISE CA 95969,,,,,,880 BUSCHMANN RD,PARADISE,,95969,880 BUSCHMANN RD PARADISE,4623
4624,1351 BRILL RD PARADISE CA 95969,,,,,,1351 BRILL RD,PARADISE,,95969,1351 BRILL RD PARADISE,4624
4625,6147 LUCKY JOHN RD PARADISE CA 95969,,,,,,6147 LUCKY JOHN RD,PARADISE,,95969,6147 LUCKY JOHN RD PARADISE,4625
4626,5826 BLACK OLIVE DR SAME CA SAME,,,,,,5826 BLACK OLIVE DR,SAM,, SAME,5826 BLACK OLIVE DR SAM,4626
4627,6276 BREVARD CIR MAGALIA CA 95954,,,,,,6276 BREVARD CIR,MAGALIA,,95954,6276 BREVARD CIR MAGALIA,4627
4628,1447 NUNNELEY RD PARADISE CA 95969,,,,,,1447 NUNNELEY RD,PARADISE,,95969,1447 NUNNELEY RD PARADISE,4628
4629,14032 LAKERIDE CIR MAGALIA CA 95954,,,,,,14032 LAKERIDE CIR,MAGALIA,,95954,14032 LAKERIDE CIR MAGALIA,4629
4630,13763 sugar pines dr Magalia CA 95954,,,,,,13763 sugar pines dr,Magalia,,95954,13763 sugar pines dr Magalia,4630
4631,6569 HURON CT MAGALIA CA 95954,,,,,,6569 HURON CT,MAGALIA,,95954,6569 HURON CT MAGALIA,4631
4632,352 VALLEY VIEW DR PARADISE CA 95969,,,,,,352 VALLEY VIEW DR,PARADISE,,95969,352 VALLEY VIEW DR PARADISE,4632
4633,14673 CARNEGIE RD MAGALIA CA 95954,,,,,,14673 CARNEGIE RD,MAGALIA,,95954,14673 CARNEGIE RD MAGALIA,4633
4634,14045 PINELAND CIR MAGALIA CA 95954,,,,,,14045 PINELAND CIR,MAGALIA,,95954,14045 PINELAND CIR MAGALIA,4634
4635,6709 INDIAN DR PARADISE CA 95969,,,,,,6709 INDIAN DR,PARADISE,,95969,6709 INDIAN DR PARADISE,4635
4636,13926 CASCADE DR MAGALIA CA 95954,,,,,,13926 CASCADE DR,MAGALIA,,95954,13926 CASCADE DR MAGALIA,4636
4637,2235 Stearns Rd Paradise CA 95969,,,,,,2235 Stearns Rd,Paradise,,95969,2235 Stearns Rd Paradise,4637
4638,1087 PEARSON RD PARADISE CA 95969,,,,,,1087 PEARSON RD,PARADISE,,95969,1087 PEARSON RD PARADISE,4638
4639,6727 PENTZ RD PARADISE CA 95969,,,,,,6727 PENTZ RD,PARADISE,,95969,6727 PENTZ RD PARADISE,4639
4640,14156 WINGATE CIR MAGALIA CA 95954,,,,,,14156 WINGATE CIR,MAGALIA,,95954,14156 WINGATE CIR MAGALIA,4640
4641,6347 FRANK TURNER WAY PARADISE CA 95969,,,,,,6347 FRANK TURNER WAY,PARADISE,,95969,6347 FRANK TURNER WAY PARADISE,4641
4642,1730 ELLIS DR PARADISE CA 95969,,,,,,1730 ELLIS DR,PARADISE,,95969,1730 ELLIS DR PARADISE,4642
4643,7726 SKWY #14 PARADISE CA 95969,,,,,,7726 SKWY #14,PARADISE,,95969,7726 SKWY #14 PARADISE,4643
4644,1569 BILLE RD PARADISE CA 95969,,,,,,1569 BILLE RD,PARADISE,,95969,1569 BILLE RD PARADISE,4644
4645,5885 GOLDEN OAKS RD PARADISE CA 95969,,,,,,5885 GOLDEN OAKS RD,PARADISE,,95969,5885 GOLDEN OAKS RD PARADISE,4645
4646,5696 SAWMILL RD PARADISE CA 5969,,,,,,5696 SAWMILL RD,PARADIS,, 5969,5696 SAWMILL RD PARADIS,4646
4647,549 CASA DR PARADISE CA 95969,,,,,,549 CASA DR,PARADISE,,95969,549 CASA DR PARADISE,4647
4648,13726 WEST PARK DR MAGALIA CA 95978,,,,,,13726 WEST PARK DR,MAGALIA,,95978,13726 WEST PARK DR MAGALIA,4648
4649,712 WINDING WAY PARADISE CA 95969,,,,,,712 WINDING WAY,PARADISE,,95969,712 WINDING WAY PARADISE,4649
4650,712 WINDING WAY PARADISE CA 95969,,,,,,712 WINDING WAY,PARADISE,,95969,712 WINDING WAY PARADISE,4650
4651,498 ELDREDGE DR PARADISE CA 95969,,,,,,498 ELDREDGE DR,PARADISE,,95969,498 ELDREDGE DR PARADISE,4651
4652,523 sunset dr Paradise CA 95960,,,,,,523 sunset dr,Paradise,,95960,523 sunset dr Paradise,4652
4653,6165 BOWMAN DR PARADISE CA 95969,,,,,,6165 BOWMAN DR,PARADISE,,95969,6165 BOWMAN DR PARADISE,4653
4654,1280 WAG STAFF RD #28 PARADISE CA 95969,,,,,,1280 WAG STAFF RD #28,PARADISE,,95969,1280 WAG STAFF RD #28 PARADISE,4654
4655,6939 CLARK RD PARADISE CA 95969,,,,,,6939 CLARK RD,PARADISE,,95969,6939 CLARK RD PARADISE,4655
4656,6134 N LIBBY RD PARADISE CA 95969,,,,,,6134 N LIBBY RD,PARADISE,,95969,6134 N LIBBY RD PARADISE,4656
4657,676 BILLE RD PARADISE CA 95969,,,,,,676 BILLE RD,PARADISE,,95969,676 BILLE RD PARADISE,4657
4658,6163 GREENWOOD DR PARADISE CA 95973,,,,,,6163 GREENWOOD DR,PARADISE,,95973,6163 GREENWOOD DR PARADISE,4658
4659,1484 SUN MNR #b PARADISE CA 95969,,,,,,1484 SUN MNR #b,PARADISE,,95969,1484 SUN MNR #b PARADISE,4659
4660,7420 SKWY PARADISE CA SAME,,,,,,7420 SKWY,PARADIS,, SAME,7420 SKWY PARADIS,4660
4661,301 BURDEN TER PARADISE CA 95969,,,,,,301 BURDEN TER,PARADISE,,95969,301 BURDEN TER PARADISE,4661
4662,5569 KEITH RD PARADISE CA 95969,,,,,,5569 KEITH RD,PARADISE,,95969,5569 KEITH RD PARADISE,4662
